GRAND_ID,intercept,poly1,poly2,adj.r.squared,max_stor_rel
629,-53.90956813363467,0.2709771517125859,-1.4907200269977284e-4,0.29553606172925606,NA
657,18.458450758103055,0.06906353147679327,-1.0662765027848077e-5,0.9945429329008364,NA
753,187.02646072047284,0.07220783565894479,-1.183098116001479e-6,0.8883852531078469,NA
767,409.15103861080274,-0.009018376061319448,0,-0.004131736746616044,NA
768,2.2271377529642926,-9.622978323197337e-4,0,-0.02694532049777365,NA
774,12.758140312340785,0.28385719118543984,-0.0026067907602348615,0.5902469875549956,54.43395231743915
798,-1.2105278867001807,0.24753563901047948,-9.803262644713633e-4,0.9114386029685967,NA
837,1.5290950363872775,0.16785221698511923,-3.183518437575919e-4,0.8891931427144871,NA
868,0.38600037126574616,0.2472391580101785,-5.130374514567083e-4,0.9548345367063605,NA
870,-140.64525926896965,0.09308659999531464,-1.51523942207797e-6,0.9540130002463487,NA
872,1.0428908935428942,0.23635795919041702,-5.927925735138858e-4,0.9603675584349514,199.317096948983
882,0.573849187610686,0.04714509340806615,-1.5480892598261942e-4,0.9866017953774677,NA
884,-647.3202520041104,0.857475803351583,-2.0797682230483985e-4,-0.002107657863237078,2061.4157559186397
893,1.7413716626531193,0.1545757816849504,-3.70653206976086e-4,0.9757107089525471,NA
895,-43.767185472234125,0.4799815417253541,-4.218043733862045e-4,0.4961032215976132,NA
898,9.004298562845449,0.08627407347674856,-5.241778235998068e-5,0.9113615350823028,NA
924,12.677807208650693,0.15692311786567653,-1.478409410730072e-4,0.7849768504614931,530.5382951293285
938,1.3128405615782104,0.16445450591944347,-0.0011785788445472052,0.9547878592682898,NA
939,1.3252806530815848,0.15116319789792532,-0.0011254783112007785,0.970325087436053,NA
948,7.826293846143661,0.18552896113637327,-1.955754544969047e-4,0.9603794082004796,NA
953,0.38107263639365907,0.26530715392547194,-0.002330603375574017,0.9676003789519428,NA
955,2.638423910212974,0.15356160054943263,-9.89273805720119e-5,0.9203938544689044,NA
956,1.3781554718742641,0.2536449754553575,-9.381848859766447e-4,0.9295763380847272,135.1058544181393
957,1.6391029088788145,0.11709295789133056,0,0.8372647872002847,NA
961,0.526110189042139,0.15882527208983954,-8.583610508867842e-5,0.6419920986883398,924.8954427475826
962,22.760870705399334,0.07126547181480664,-6.148621359375542e-5,0.9130240632771058,579.3219257752556
963,3.7563315650509472,0.16327999130209153,-6.905143941423002e-4,0.8957199876597088,118.18527442480828
964,-2.4599432236029752,0.2208328137352915,-3.4849715486967125e-4,0.530777993323974,NA
965,23.021527919492588,0.07743367432010521,-5.146590001266108e-5,0.5128916922093556,751.9705900633481
967,17.903114902004695,0.12206943158862366,-1.4417481628436506e-4,0.7682907236825456,423.2375825608534
