GRAND_ID,HUC2,Month,demand_res_irr,demand_res_watsupply,demand_Thermoelectric,Total_demand_res_Mm3_month
1086,13,1,0.10745796107856904,0.3160864200712463,0,0.42354438114981535
1086,13,2,0.20156376492638778,0.32577725427650317,0,0.5273410192028909
1086,13,3,1.0749887158284777,0.35865384418851676,0,1.4336425600169944
1086,13,4,3.4241628848210603,0.39908628785795575,0,3.823249172679016
1086,13,5,6.722508088702743,0.4357035818808627,0,7.158211670583606
1086,13,6,14.735580370671324,0.48113210377277293,0,15.216712474444096
1086,13,7,14.758892860690878,0.4849365957144745,0,15.243829456405352
1086,13,8,13.363715843041367,0.4921440207846319,0,13.855859863826
1086,13,9,8.655012913933247,0.4140089530860146,0,9.069021867019261
1086,13,10,3.762096232149421,0.37445292985570855,0,4.13654916200513
1086,13,11,1.082927049466414,0.3363501904149544,0,1.4192772398813684
1086,13,12,0.12981353333757156,0.3167278948553566,0,0.44654142819292814
657,13,1,0.3562977443089053,1.048045927427547,0,1.4043436717364524
657,13,2,0.6683238175826995,1.0801777707376956,0,1.7485015883203952
657,13,3,3.5643339103295206,1.1891864910655887,0,4.753520401395109
657,13,4,11.3534772087848,1.3232481122960984,0,12.6767253210809
657,13,5,22.289781455576577,1.4446598637578494,0,23.734441319334426
657,13,6,48.858679193754625,1.5952869528530975,0,50.453966146607726
657,13,7,48.93597628300535,1.6079014849311681,0,50.54387776793652
657,13,8,44.30999585949176,1.631799102836787,0,45.941794962328544
657,13,9,28.697376604271657,1.3727271076768761,0,30.070103711948533
657,13,10,12.473960867429854,1.2415714286622341,0,13.71553229609209
657,13,11,3.59065499757498,1.1152343943609366,0,4.705889391935917
657,13,12,0.43042198683751115,1.0501728616845858,0,1.480594848522097
210,18,1,2.5827517520573675,0,15.74627003349923,18.3290217855566
210,18,2,6.196892623804405,0,12.372517990601068,18.569410614405474
210,18,3,21.369764281224096,0,13.578541602150144,34.94830588337424
210,18,4,42.23396060812645,0,15.474167820253582,57.708128428380036
210,18,5,63.16613841900279,0,14.676676525085675,77.84281494408847
210,18,6,90.7283792563914,0,15.61418287906916,106.34256213546057
210,18,7,109.38743994328236,0,19.32275253733648,128.71019248061884
210,18,8,94.37418610995928,0,20.773849648644507,115.14803575860378
210,18,9,62.69775003079388,0,19.032077487213993,81.72982751800787
210,18,10,31.10835754994465,0,15.068978656407737,46.177336206352386
210,18,11,9.088225784326383,0,14.36443506400624,23.452660848332624
210,18,12,2.3174310030389593,0,15.076122818795984,17.393553821834942
192,18,1,0,0.30763571449070926,0.7534153087878612,1.0610510232785706
192,18,2,0,0.30852551239588466,0.5919906392142928,0.9005161516101775
192,18,3,0,0.33519233619444316,0.6496955210540956,0.9848878572485387
192,18,4,0,0.3731681155334375,0.7403959732513696,1.113564088784807
192,18,5,0,0.43740307738906636,0.7022382286473265,1.1396413060363928
192,18,6,0,0.4915008719007585,0.747095305127939,1.2385961770286975
192,18,7,0,0.5216519522813488,0.9245400681289865,1.4461920204103351
192,18,8,0,0.5227447343385727,0.9939710365978002,1.516715770936373
192,18,9,0,0.49441696117963835,0.9106320739069227,1.405049035086561
192,18,10,0,0.4256569046379716,0.7210087965836917,1.1466657012216632
192,18,11,0,0.340142630002133,0.6872983415302467,1.0274409715323798
192,18,12,0,0.30705619733225453,0.7213506249214707,1.0284068222537253
554,18,1,0.34672568432334533,0,2.113883476627659,2.4606091609510043
554,18,2,0.831911868399789,0,1.660968679501169,2.492880547900958
554,18,3,2.8688185530544286,0,1.8228732689342686,4.691691821988697
554,18,4,5.669766318761786,0,2.077354675120375,7.747120993882161
554,18,5,8.479840368686519,0,1.9702941669477485,10.450134535634268
554,18,6,12.179977948001246,0,2.0961512230443997,14.276129171045646
554,18,7,14.684893714814516,0,2.594014152224196,17.27890786703871
554,18,8,12.669415182999582,0,2.7888190298269775,15.45823421282656
554,18,9,8.416960812298074,0,2.554992010204871,10.971952822502946
554,18,10,4.176191750170299,0,2.0229594007766663,6.199151150946966
554,18,11,1.2200635627661536,0,1.928376807224481,3.1484403699906345
554,18,12,0.31110727144440337,0,2.0239184804059835,2.3350257518503867
132,18,1,5.732374854078913,14.270261272917404,34.94858625636986,54.95122238336617
132,18,2,13.753900823734465,14.311536222439985,27.460599321814016,55.52603636798847
132,18,3,47.42983885528376,15.54852700406711,30.13734880761431,93.11571466696518
132,18,4,93.73757798647537,17.310104960343295,34.34465988841519,145.39234283523385
132,18,5,140.19620089848914,20.28976449061994,32.57464113104691,193.060606520156
132,18,6,201.37013918832133,22.799192445850927,34.65542099881128,258.8247526329835
132,18,7,242.7836161889906,24.19780702284846,42.88653010045731,309.8679533122964
132,18,8,209.46194728159753,24.248497774072707,46.10721617106496,279.8176612267352
132,18,9,139.15662060728516,22.934460732153966,42.241381627824204,204.33246296726335
132,18,10,69.04448576172632,19.74489617325815,33.44534923181609,122.23473116680057
132,18,11,20.17116701702541,15.778155693734652,31.881626365509792,67.83094907626986
132,18,12,5.143499833966363,14.243379279462973,33.46120558223584,52.84808469566518
131,18,1,3.1548731533770895,7.853789280644998,19.234324226066562,30.242986660088647
131,18,2,7.5696048439915185,7.8765053858318606,15.11323138862606,30.559341618449437
131,18,3,26.103513654042068,8.5572963507063,16.58640878997104,51.24721879471941
131,18,4,51.5894678523498,9.526799417638866,18.901946959509928,80.0182142294986
131,18,5,77.1584625358863,11.166686566956225,17.9277984083869,106.25294751122942
131,18,6,110.82618673567596,12.547776793576498,19.072977624680867,142.44694115393332
131,18,7,133.61853198582008,13.317519124323004,23.603055609518698,170.5391067196618
131,18,8,115.2795989366578,13.345417315601983,25.375594265532378,154.00061051779218
131,18,9,76.58631852315384,12.622223126174081,23.247991321494315,112.45653297082222
131,18,10,37.99936327670564,10.86681252341783,18.407001824330642,67.2731776244541
131,18,11,11.101415192521333,8.683674929692948,17.54639039960477,37.33148052181905
131,18,12,2.830779555358892,7.838994491117531,18.41572853455515,29.085502581031573
133,18,1,0,0.7985614578564061,1.9557170998594797,2.7542785577158857
133,18,2,0,0.8008711971970764,1.5366905909183322,2.3375617881154085
133,18,3,0,0.8700929965067917,1.686481048907618,2.55657404541441
133,18,4,0,0.9686706072448207,1.9219214803113582,2.890592087556179
133,18,5,0,1.135411861164904,1.8228715237419066,2.9582833849068106
133,18,6,0,1.2758390340098755,1.9393116205909866,3.215150654600862
133,18,7,0,1.354105274145648,2.3999231229508022,3.7540283970964503
133,18,8,0,1.3569419201904054,2.5801521821568407,3.9370941023472463
133,18,9,0,1.2834086249126642,2.3638207212507387,3.647229346163403
133,18,10,0,1.1049211203486888,1.8715962048826233,2.9765173252313124
133,18,11,0,0.8829429799569604,1.7840905322169913,2.6670335121739517
133,18,12,0,0.7970571459540167,1.8724835236265,2.669540669580517
148,18,1,4.473043754924077,11.135263253507985,27.270818722932145,42.879125731364205
148,18,2,10.73234074036074,11.167470612568849,21.427848915970703,43.32766026890029
148,18,3,37.01009614500723,12.132709982202663,23.51654999985666,72.65935612706656
148,18,4,73.14460384874549,13.507291281701303,26.799567428768885,113.45146255921567
148,18,5,109.39684805274868,15.832356859752295,25.418399666665714,150.64760457916668
148,18,6,157.13163679161468,17.79049486176917,27.042058207811607,201.96418986119545
148,18,7,189.44709057526313,18.881851299273084,33.46489553098811,241.79383740552433
148,18,8,163.4457757966587,18.92140592610191,35.97803713135844,218.34521885411905
148,18,9,108.5856505564783,17.896046396462783,32.96147811325645,159.4431750661975
148,18,10,53.87627531522605,15.407189300708783,26.09782408179029,95.38128869772513
148,18,11,15.739813768604947,12.311892119172986,24.877631582239026,52.92933747001696
148,18,12,4.013537215628074,11.114286897983067,26.11019699023163,41.23802110384277
182,18,1,1.238094257271558,3.0821307017617685,7.548292818461166,11.868517777494493
182,18,2,2.9706057364394716,3.0910453801060713,5.931016583359179,11.992667699904722
182,18,3,10.244028453278442,3.3582140880178786,6.509148378799212,20.11139092009553
182,18,4,20.245702688654344,3.738684592288863,7.417855122564935,31.40224240350814
182,18,5,30.27996522247664,4.382239741239909,7.035561550608233,41.69776651432478
182,18,6,43.49248248090981,4.924232967345394,7.484974171119648,55.90168961937485
182,18,7,52.43708037504301,5.226309631903503,9.262751997786408,66.92614200473292
182,18,8,45.240173688525104,5.23725796127573,9.958364728983932,60.435796378784765
182,18,9,30.05543378109742,4.953448587873698,9.123411037122224,44.13229340609334
182,18,10,14.91241998192682,4.26455756729505,7.223619506824247,26.400597056046117
182,18,11,4.356624729186079,3.4078099307914687,6.885882294931963,14.65031695490951
182,18,12,1.110907393325765,3.0763246540822005,7.227044205469348,11.414276252877313
198,18,1,3.0578347895221274,7.61222049964991,18.64271015411713,29.312765443289166
198,18,2,7.336777077745749,7.63423789729028,14.64837490305108,29.61938987808711
198,18,3,25.300615365360493,8.294088926342596,16.07623995180857,49.670944243511656
198,18,4,50.002666320509626,9.233771779658396,18.32055622921679,77.55699432938482
198,18,5,74.7852035812332,10.823218876986282,17.37637077865502,102.9847932368745
198,18,6,107.41736764524673,12.161829190972396,18.486326291152558,138.06552312737168
198,18,7,129.50866033829394,12.907895597922856,22.877067023932096,165.29362296014887
198,18,8,111.733800699193,12.93493568977767,24.595085500310304,149.26382188928096
198,18,9,74.23065771466568,12.233985684974556,22.532923890546314,108.99756729018655
198,18,10,36.83056952157329,10.532568432981956,17.840834738152754,65.20397269270799
198,18,11,10.75995513552863,8.4165803219355,17.006694211149316,36.18322966861345
198,18,12,2.743709742047361,7.597880771894985,17.84929303007933,28.190883544021677
625,18,1,0.11865013623504551,0.29536945633214445,0.723374626763974,1.137394219331164
625,18,2,0.2846816979071436,0.2962237756166665,0.5683863902080363,1.1492918637318463
625,18,3,0.9817147316842592,0.3218273218776231,0.6237904241803269,1.9273324777422092
625,18,4,1.9402039611077746,0.35828890539603153,0.7108744069322632,3.0093672734360695
625,18,5,2.901816220969097,0.4199626476408908,0.6742381135902644,3.996016982200252
625,18,6,4.168009778942397,0.47190341849755,0.7173066185415257,5.357219815981472
625,18,7,5.025196340041057,0.5008522947181966,0.8876761845828849,6.413724819342138
625,18,8,4.335496057682858,0.5019015046341069,0.9543387547698294,5.791736317086794
625,18,9,2.880298726681219,0.47470323550301274,0.8743227392625248,4.229324701446757
625,18,10,1.4291001287325642,0.408684826191525,0.6922602488146751,2.5300452037387644
625,18,11,0.41750788730903454,0.32658023424048827,0.6598939197025656,1.4039820412520885
625,18,12,0.10646145298589398,0.29481304607168,0.692588447543018,1.093862946600592
396,17,1,1.983864824168879e-4,0.8326320610244338,0.0868175291734617,0.9196479766803123
396,17,2,0.005756971498015872,0.8164189258540471,0.06970785906771475,0.8918837564197777
396,17,3,0.3302417371085725,0.8502348158254959,0.07241935693188316,1.2528959098659516
396,17,4,11.060645094741602,0.9253881160297263,0.05493899290591191,12.04097220367724
396,17,5,56.42714828505535,1.1427974329292154,0.034021537200830204,57.603967255185395
396,17,6,142.11708553579678,1.4035071035149036,0.03354807936758247,143.55414071867926
396,17,7,225.82275791789291,1.7942386631937297,0.07829941292411599,227.69529599401076
396,17,8,172.93018610317446,1.7665319137088966,0.08960962388719548,174.78632764077054
396,17,9,87.18784749181175,1.3681584292058662,0.0920215748230843,88.6480274958407
396,17,10,19.008239549588094,0.95336923213857,0.09148860808341061,20.053097389810073
396,17,11,0.639743602421698,0.8360013164183704,0.08533498435933205,1.5610799031994005
396,17,12,0.003267037312558431,0.841231859951175,0.09385454352835036,0.9383534407920837
411,17,1,2.7860945521447205e-4,1.1693294930681883,0.12192455963433955,1.2915326621577423
411,17,2,0.008084959585990962,1.1465601354884325,0.09789612882097226,1.2525412238953957
411,17,3,0.4637839702785514,1.1940504007915884,0.10170409463370174,1.7595384657038415
411,17,4,15.533317928844205,1.2995939830577958,0.0771550697258841,16.910066981627885
411,17,5,79.24500122931371,1.6049186735406433,0.04777907158595455,80.8976989744403
411,17,6,199.58599646215754,1.9710533940423454,0.04711415819376596,201.60416401439366
411,17,7,317.1403353295099,2.519787892738975,0.109961911278608,319.7700851335275
411,17,8,242.85921275169164,2.4808771651244204,0.12584571382601425,245.46593563064206
411,17,9,122.44462624207664,1.9214105213434927,0.12923300275853286,124.49526976617867
411,17,10,26.69473847703095,1.3388900249070375,0.1284845164142068,28.162113018352194
411,17,11,0.8984413372132068,1.1740611985672076,0.11984250748056569,2.19234504326098
411,17,12,0.004588152754805703,1.1814068547147267,0.1318071822398052,1.3178021897093377
413,17,1,1.627579880249886e-5,0.0683098552716212,0.007122585269635551,0.07544871634005924
413,17,2,4.7230692672158855e-4,0.06697971562311222,0.005718893118710245,0.07317091566854406
413,17,3,0.02709331807230682,0.06975400051791757,0.005941346751402175,0.10278866534162656
413,17,4,0.9074249011057406,0.07591964234273439,0.004507242550273761,0.9878517859987488
413,17,5,4.629332106188651,0.09375609095826556,0.0027911563715759796,4.7258793535184935
413,17,6,11.659408758090093,0.1151449380844607,0.0027523134809640374,11.777306009655518
413,17,7,18.5266946019713,0.14720089357922778,0.0064237516366095265,18.68031924718714
413,17,8,14.187342210037379,0.1449278078599157,0.0073516511376555144,14.33962166903495
413,17,9,7.152966505135656,0.11224490223534492,0.007549529680970437,7.272760937051971
413,17,10,1.5594524320900076,0.07821523733745735,0.007505804628145898,1.645173474055611
413,17,11,0.052485119103634126,0.06858627190161473,0.007000956009332641,0.1280723470145815
413,17,12,2.680305700855107e-4,0.06901539022223067,0.007699908020738044,0.07698332881305422
405,17,1,4.093215552587174e-5,0.17179308087161302,0.017912654951119468,0.18974666797825834
405,17,2,0.0011878090172475226,0.16844790048295283,0.01438249670025078,0.18401820620045112
405,17,3,0.068137233846692,0.17542497498265816,0.014941947379208747,0.2585041562085589
405,17,4,2.2820911975396463,0.19093100409696956,0.011335305584651678,2.4843575072212674
405,17,5,11.642349727396034,0.23578805213617549,0.007019504731210803,11.885157284263421
405,17,6,29.322353908220002,0.28957905973661957,0.006921818389735611,29.618854786346358
405,17,7,46.59295399447851,0.37019687590431366,0.016155151844768744,46.9793060222276
405,17,8,35.67987690723088,0.3644802718030001,0.01848873480128464,36.06284591383517
405,17,9,17.989060998628947,0.2822857330097995,0.018986381362813515,18.290333113001562
405,17,10,3.9218812090320823,0.19670421698124202,0.01887641682685991,4.137461842840184
405,17,11,0.13199530689787198,0.1724882435868891,0.017606768410026872,0.32209031889478795
405,17,12,6.740725363810579e-4,0.17356743718295126,0.01936456922724847,0.19360607894658077
116,17,1,1.4592616023263777e-5,0.061245503257907404,0.0063859939038315335,0.0676460897777622
116,17,2,4.234626951592539e-4,0.060052921721139414,0.005127466391794623,0.06560385080809329
116,17,3,0.02429142754975723,0.06254030035614808,0.0053269146944091225,0.09215864260031442
116,17,4,0.8135823815757142,0.06806831435892093,0.00404112023366638,0.8856918161683015
116,17,5,4.150583740283533,0.08406018357674143,0.002502505326192716,4.237146429186468
116,17,6,10.45363592470591,0.10323707541967415,0.002467679423340766,10.559340679548924
116,17,7,16.61073252302265,0.1319779228257105,0.005759431054619764,16.748469876902984
116,17,8,12.720139869874291,0.12993991120536577,0.006591370628907401,12.856671151708564
116,17,9,6.41323322457672,0.10063695052790239,0.006768785306790622,6.5206389604114126
116,17,10,1.3981796423128836,0.0701265074288534,0.006729582136844366,1.4750357318785812
116,17,11,0.04705730264354273,0.06149333390467854,0.006276943090760444,0.11482757963898171
116,17,12,2.4031184209243498e-4,0.06187807439927932,0.006903612076098416,0.06902199831747018
305,17,1,0,1.0572885700166061,0.11024218928015873,1.167530759296765
305,17,2,0,1.0367008899329286,0.08851607580657461,1.1252169657395032
305,17,3,0,1.0796408097671022,0.09195917610694315,1.1715999858740453
305,17,4,0,1.1750715876874203,0.06976234998226848,1.2448339376696886
305,17,5,0,1.4511411705595152,0.04320105374344571,1.494342224302961
305,17,6,0,1.7821941862984247,0.04259984994778385,1.8247940362462085
305,17,7,0,2.2783509298724165,0.09942575862599291,2.3777766884984093
305,17,8,0,2.2431684874541107,0.11378763265835684,2.3569561201124674
305,17,9,0,1.737307914124132,0.11685036381576452,1.8541582779398966
305,17,10,0,1.2106024249239653,0.11617359472599069,1.326776019649956
305,17,11,0,1.0615669006073032,0.10835963183385032,1.1699265324411534
305,17,12,0,1.0682087225489234,0.11917789472886861,1.187386617277792
310,17,1,8.469743699620202e-4,3.5547684837438083,0.3706513729036839,3.9262668310174544
310,17,2,0.024578324329451517,3.4855495038075097,0.29760480298859865,3.80773263112556
310,17,3,1.4099059765318263,3.6299201875070493,0.3091810412845699,5.349007205323446
310,17,4,47.22137716422764,3.950773293603688,0.23455186228389702,51.40670232011522
310,17,5,240.90526625225283,4.87896213470561,0.14524865648487176,245.9294770434433
310,17,6,606.7425941328823,5.992013821983886,0.14322731589183726,612.877835270758
310,17,7,964.1084703980385,7.660169900722241,0.3342848520820078,972.1029251508428
310,17,8,738.2934242181154,7.541881061670702,0.382571704532275,746.2178769843184
310,17,9,372.2323784265845,5.841099199237689,0.3928690826571156,378.4663467084793
310,17,10,81.15216077458432,4.070233490177569,0.3905936798018079,85.6129879445637
310,17,11,2.7312669089001678,3.569152896077527,0.36432192220426957,6.664741727181965
310,17,12,0.013948011153460707,3.5914837336390635,0.400694603304437,4.006126348096961
384,17,1,1.427788163338997e-4,0.5992455668673322,0.06248260416439276,0.6618709498480589
384,17,2,0.004143294271569444,0.5875769681781088,0.05016876898872505,0.6418890314384033
384,17,3,0.23767508629609654,0.6119142752596212,0.0521202348891301,0.9017095964448478
384,17,4,7.960349895200958,0.6660021300167698,0.03953961117773656,8.665891636395465
384,17,5,40.610637091228625,0.8224716865546012,0.02448531145981329,41.45759408924304
384,17,6,102.28171297974141,1.0101045218140299,0.02414456370224647,103.3159620652577
384,17,7,162.52471279277458,1.2913141532142602,0.05635211311147711,163.87237905910033
384,17,8,124.45791154423138,1.2713735965406892,0.06449207564381203,125.79377721641588
384,17,9,62.749122379326735,0.984664069343024,0.06622795752188262,63.80001440619164
384,17,10,13.680236225864837,0.6861401484394506,0.06584438118488181,14.432220755489169
384,17,11,0.460423680072163,0.6016704210772172,0.061415616176377634,1.123509717325758
384,17,12,0.002351287823257807,0.6054348449699068,0.06754714569905397,0.6753332784922186
41,17,1,0,0.9958785597808011,0.10383904243444397,1.099717602215245
41,17,2,0,0.9764866645382008,0.0833748369097712,1.059861501447972
41,17,3,0,1.016932524575152,0.08661795318431675,1.1035504777594687
41,17,4,0,1.1068204401066282,0.06571037519697628,1.1725308153036045
41,17,5,0,1.3668551991938562,0.040691826624362326,1.4075470258182186
41,17,6,0,1.67867981347109,0.04012554227481233,1.7188053557459024
41,17,7,0,2.1460185109926555,0.09365085759322282,2.2396693685858784
41,17,8,0,2.112879554345689,0.10717855744046437,2.220058111786153
41,17,9,0,1.6364006501900934,0.11006339737965622,1.7464640475697497
41,17,10,0,1.1402875559143593,0.1094259367605392,1.2497134926748985
41,17,11,0,0.9999083940453127,0.10206582871446135,1.101974222759774
41,17,12,0,1.006164442069588,0.11225573937532443,1.1184201814449126
57,17,1,4.0017137588296855e-5,0,0.017512226476750357,0.017552243614338655
57,17,2,0.0011612561386309121,0,0.014060983154268012,0.015222239292898924
57,17,3,0.06661405994134878,0,0.014607927592109226,0.08122198753345801
57,17,4,2.231076186135942,0,0.011081910477440836,2.242158096613383
57,17,5,11.38209080139459,0,0.006862587201229026,11.38895338859582
57,17,6,28.666867299874102,0,0.006767084589233934,28.673634384463337
57,17,7,45.551391728288976,0,0.01579401147646182,45.567185739765435
57,17,8,34.882271040617155,0,0.018075428348963852,34.90034646896612
57,17,9,17.58692450514596,0,0.018561950269620018,17.60548645541558
57,17,10,3.834209509137508,0,0.01845444393606504,3.852663953073573
57,17,11,0.1290446175941798,0,0.017213177876840347,0.14625779547102014
57,17,12,6.590039807652799e-4,0,0.01893168393282161,0.01959068791358689
374,17,1,2.2505071424698267e-5,0,0.009848628148256629,0.009871133219681328
374,17,2,6.530740057205144e-4,0,0.0079076977829825,0.008560771788703014
374,17,3,0.037462803869000826,0,0.008215291588556384,0.04567809545755721
374,17,4,1.2547256487834606,0,0.006232309501563542,1.260957958285024
374,17,5,6.401126664359414,0,0.003859421848479407,6.404986086207893
374,17,6,16.12184016616646,0,0.0038057125320783416,16.12564587869854
374,17,7,25.617457572461607,0,0.008882328366840225,25.626339900828448
374,17,8,19.61729520240241,0,0.010165364904670595,19.62746056730708
374,17,9,9.890637261492627,0,0.010438977942332001,9.901076239434959
374,17,10,2.1563051247731537,0,0.010378517902932038,2.1666836426760856
374,17,11,0.07257286530107095,0,0.00968044745103457,0.08225331275210551
374,17,12,3.7061450543680223e-4,0,0.0106469109180504,0.011017525423487202
90,17,1,0,0.08297598581130287,0.008651804808004065,0.09162779061930694
90,17,2,0,0.08136026509043662,0.006946739857485819,0.08830700494792243
90,17,3,0,0.08473018913950008,0.0072169543001386754,0.09194714343963875
90,17,4,0,0.09221959468046186,0.005474947830185033,0.09769454251064688
90,17,5,0,0.11388553001821684,0.0033904178330360483,0.11727594785125289
90,17,6,0,0.13986656406676365,0.003343235371186719,0.14320979943795037
90,17,7,0,0.178804935370949,0.007802931546776142,0.18660786691772513
90,17,8,0,0.17604381799420246,0.008930051133356398,0.18497386912755887
90,17,9,0,0.13634389032500752,0.009170414213283483,0.145514304538291
90,17,10,0,0.09500805407556999,0.009117301388664827,0.10412535546423482
90,17,11,0,0.08331174911042201,0.008504061737300676,0.09181581084772268
90,17,12,0,0.08383299916345194,0.009353078792754025,0.09318607795620597
386,17,1,1.1929437115141509e-4,0,0.05220538426556682,0.05232467863671823
386,17,2,0.0034617998475785314,0,0.04191694469545477,0.0453787445430333
386,17,3,0.1985819793585113,0,0.04354743094957689,0.24212941030808818
386,17,4,6.651021203821,0,0.033036084568657614,6.684057288389658
386,17,5,33.930946748619334,0,0.02045793562410592,33.95140468424344
386,17,6,85.45828396331068,0,0.020173234500340285,85.47845719781101
386,17,7,135.79243691051013,0,0.047083244344637176,135.83952015485477
386,17,8,103.98691258068932,0,0.05388433526571675,104.04079691595504
386,17,9,52.428065218297185,0,0.05533469703754497,52.48339991533473
386,17,10,11.430093200596712,0,0.055014211834725615,11.485107412431438
386,17,11,0.3846925950764311,0,0.05131389584785428,0.4360064909242854
386,17,12,0.0019645449477292114,0,0.05643690342968938,0.05840144837741859
42,17,1,0,0.061690116711685304,0.006432353206218695,0.068122469917904
42,17,2,0,0.06048887759570303,0.005164689378304928,0.06565356697400795
42,17,3,0,0.06299431342588417,0.005365585581482872,0.06835989900736704
42,17,4,0,0.0685624582018169,0.004070456859682107,0.072632915061499
42,17,5,0,0.08467042084408619,0.002520672334005367,0.08719109317809155
42,17,6,0,0.10398652787281153,0.0024855936115319877,0.10647212148434351
42,17,7,0,0.13293602026909132,0.005801241806377439,0.13873726207546877
42,17,8,0,0.13088321364605807,0.0066392208694076365,0.1375224345154657
42,17,9,0,0.10136752730124468,0.006817923494135744,0.10818545079538043
42,17,10,0,0.0706355927822389,0.006778435727674452,0.07741402850991334
42,17,11,0,0.06193974649200831,0.006322510735702443,0.06826225722771076
42,17,12,0,0.062327280021052665,0.006953729042168096,0.06928100906322077
55,17,1,2.6076422188286507e-5,0,0.01141151612998382,0.011437592552172107
55,17,2,7.567109284831739e-4,0,0.009162577715711185,0.00991928864419436
55,17,3,0.0434078111377572,0,0.009518983869030197,0.052926795006787396
55,17,4,1.4538392316427802,0,0.007221320506118735,1.4610605521488989
55,17,5,7.4169274218498575,0,0.004471877099363414,7.421399298949221
55,17,6,18.680230010897116,0,0.0044096446014748976,18.68463965549859
55,17,7,29.68271579520136,0,0.010291873335470852,29.693007668536833
55,17,8,22.730382065292698,0,0.011778516137534776,22.742160581430234
55,17,9,11.460191708560087,0,0.012095549083204444,11.472287257643291
55,17,10,2.498491195128675,0,0.012025494583791319,2.510516689712466
55,17,11,0.08408952094804324,0,0.011216646681141734,0.09530616762918498
55,17,12,4.294276667910034e-4,0,0.012336479136674487,0.01276590680346549
63,17,1,3.252604066404953e-5,0,0.014233986357570196,0.014266512398234246
63,17,2,9.438722173255206e-4,0,0.011428806191924877,0.012372678409250397
63,17,3,0.05414409308184499,0,0.011873364151297807,0.0660174572331428
63,17,4,1.8134249256266888,0,0.009007407639521228,1.82243233326621
63,17,5,9.251395041216915,0,0.005577929952517156,9.256972971169432
63,17,6,23.300509424224938,0,0.005500305164026943,23.306009729388965
63,17,7,37.0242978121373,0,0.012837416429357514,37.037135228566655
63,17,8,28.3524068611375,0,0.014691758404790346,28.36709861954229
63,17,9,14.294701122681987,0,0.015087204774243862,14.30978832745623
63,17,10,3.116456146657634,0,0.014999823327504037,3.131455969985138
63,17,11,0.10488782387505223,0,0.013990918824323023,0.11887874269937525
63,17,12,5.356402673441262e-4,0,0.015387725323411778,0.015923365590755904
80,17,1,7.434090379800726e-5,0.31201027002273596,0.03253293019583069,0.34461754112236465
80,17,2,0.0021572965006885748,0.3059347596992402,0.026121463427272777,0.3342135196272016
80,17,3,0.12375071582188255,0.31860650926899553,0.027137536697048575,0.4694947617879266
80,17,4,4.14472973619341,0.3467685301512704,0.020587160660448946,4.51208542700513
80,17,5,21.144813654390898,0.42823781634210994,0.012748811276326875,21.585800282009338
80,17,6,53.25520395925155,0.5259329430669888,0.012571393526865905,53.79370829584541
80,17,7,84.62203531839864,0.6723508690015244,0.029340956363147083,85.3237271437633
80,17,8,64.8017252599526,0.6619683833960832,0.03357920533504319,65.49727284868374
80,17,9,32.6716987154582,0.5126868167977953,0.034483030083110607,33.218868562339104
80,17,10,7.122913267628533,0.3572538285217372,0.03428331269995564,7.514450408850227
80,17,11,0.23972962786386665,0.31327282323735073,0.031977379635829105,0.5849798307370465
80,17,12,0.0012242492714147318,0.3152328526145862,0.03516989417043585,0.3516269960564368
88,17,1,0,0.06102319653101844,0.006362814252637953,0.06738601078365639
88,17,2,0,0.0598349437838576,0.00510885489853947,0.06494379868239707
88,17,3,0,0.062313293821280015,0.005307579250872247,0.06762087307215227
88,17,4,0,0.06782124243747294,0.004026451920658517,0.07184769435813146
88,17,5,0,0.08375506494306903,0.0024934218222863905,0.08624848676535542
88,17,6,0,0.10286234919310545,0.0024587223292451554,0.10532107152235061
88,17,7,0,0.13149887410402006,0.005738525678740927,0.13723739978276098
88,17,8,0,0.1294682599850196,0.006567445508657284,0.13603570549367688
88,17,9,0,0.10027166214123122,0.0067442162131180605,0.10701587835434928
88,17,10,0,0.06987196475216063,0.006705155341429323,0.07657712009358995
88,17,11,0,0.06127012761101363,0.006254159268289444,0.06752428687930308
88,17,12,0,0.061653471588392635,0.0068785535930635765,0.06853202518145621
89,17,1,3.576647538914289e-5,0.1501126173317676,0.01565205946846549,0.1658004432756222
89,17,2,0.0010379062973004945,0.14718960214954407,0.012567410820541995,0.16079491926738657
89,17,3,0.05953824483837957,0.1532861626696515,0.013056258248274992,0.22588066575630608
89,17,4,1.9940889406860294,0.16683531495775447,0.009904778358559794,2.170829034002344
89,17,5,10.173073214615085,0.2060313573872764,0.006133636012746395,10.385238208015108
89,17,6,25.621842679338172,0.25303388449050807,0.0060482777880611705,25.880924841616743
89,17,7,40.71287526740851,0.32347764932145556,0.014116355062185103,41.05046927179215
89,17,8,31.17703973550859,0.31848248653874134,0.01615543744889192,31.511677659496222
89,17,9,15.718822994175792,0.24666098309969542,0.01659028050239698,15.982074257777885
89,17,10,3.426935765777767,0.1718799424367813,0.016494193604007838,3.6153099018185557
89,17,11,0.11533736337587017,0.15072004979722026,0.015384776123542615,0.281442189296633
89,17,12,5.890038888309138e-4,0.15166304805122816,0.0169207406692757,0.16917279260933477
92,17,1,2.041906888191719e-5,0.08569924321569256,0.00893575553512543,0.09465541781969991
92,17,2,5.925403592881756e-4,0.0840304948221388,0.007174730649861441,0.09179776583128842
92,17,3,0.03399036413949696,0.08751101919163368,0.007453813483465396,0.12895519681459605
