pars,period,Method,GRAND_ID,nrmse_stor,nrmse_release,kge_stor,kge_release,pbias_stor,pbias_release,nse_stor,nse_release,r2_stor,r2_release
fitted,Evaluation,sdp,368,201.1,85.3,0.12707205510498443,0.3570792305062137,79.3,-6.1,-3.0446252760171433,0.27223348050376317,0.43015843432283746,0.27633127784358574
fitted,Evaluation,starfit,368,140.2,55.3,0.4047714628966086,0.7467619571519837,-46.6,17.7,-0.9660448769179792,0.6940000489201448,0.48085398930431383,0.7154096775436612
fitted,Fitting,gdrom,368,45.9,62.5,0.8281309399769832,0.8006847403096257,-7.8,1.8,0.7895055633532169,0.6087846295820452,0.8016399546408128,0.643158992584526
fitted,Fitting,h06,368,93.1,89.7,0.5690415171289307,0.45260475836682323,13.4,4.7,0.13383824454113802,0.19552637300719322,0.5050139099531298,0.25988820587290207
fitted,Fitting,natlake,368,54.4,65.6,0.6686955450858654,0.5555881006761754,1.9,-0.2,0.7037121778466877,0.5689821139432114,0.7264391534100331,0.590956652287866
fitted,Fitting,rulebasedloc200,368,139.1,68.7,0.014208624436916617,0.7691211111883197,60.4,0.8,-0.9355403512502054,0.5281950355561259,0.6704416869518834,0.5944293133499662
fitted,Fitting,sdp,368,103.7,93,0.4181013386206358,0.2747467441642275,49.6,-1.2,-0.07507217432722202,0.1353764020066387,0.5977506762914254,0.16596482122327064
fitted,Fitting,starfit,368,173.2,78.1,-0.3229141180716526,0.5756137039866922,47.8,33,-2.0012037293968117,0.3898919191724911,0.5685635399369166,0.5413163819816593
default,Evaluation,gdrom,373,108,51.2,0.5000465888281094,0.8583051083830593,-2.5,-1.9,-0.16643717657589696,0.7378206505665255,0.3462971603767845,0.7754584418947628
default,Evaluation,h06,373,135.6,82.2,0.17333759507240065,0.663419897498883,-2.3,-1.1,-0.8384120049287427,0.32369094033766954,0.408247007810572,0.44041084413004955
default,Evaluation,natlake,373,158.2,71.1,0.37064595924177224,0.7543316467058081,-17.6,-0.1,-1.502808590274416,0.4947226948045351,0.6494750867074355,0.5734608997871444
default,Evaluation,rulebasedloc200,373,323.1,69.5,-1.1481111560778023,0.7450372236956033,-18.9,-4.8,-9.445296792001427,0.5173931285463071,0.04835432525234438,0.6426375992579764
default,Evaluation,sdp,373,129.9,82.1,0.5416359212828001,0.6746159953118025,11.8,-0.8,-0.6876298722958529,0.3259932350153518,0.40396314380003723,0.5283548671467637
default,Evaluation,starfit,373,469,58.9,-1.012516667902477,0.743099460179254,-54.2,7.1,-20.99950875813877,0.6532827803156869,0.10919006915701963,0.6582273704246911
default,Fitting,gdrom,373,56.4,60.6,0.7831555499393408,0.7880569135522627,6.6,0.8,0.6815279954291107,0.6327208047378197,0.7272561560080083,0.7225029872034764
default,Fitting,h06,373,107.7,89.2,0.52596308387254,0.6087512455330639,14.7,4,-0.15928609641142488,0.20381961929509962,0.3036155770535932,0.3738213160237528
default,Fitting,natlake,373,85.3,75.9,0.5567498343388605,0.722839095912001,-2.8,1,0.2727231015037087,0.4233483068333711,0.34493695676393726,0.5318494864005503
default,Fitting,rulebasedloc200,373,129,76.4,0.3358682275229039,0.6661425095510003,4.5,2.9,-0.6641965643207295,0.41627810806899657,0.1996700363161537,0.6347797848432034
default,Fitting,sdp,373,133.3,99.6,0.41051518366731665,0.552871983487234,30.6,-0.5,-0.7785157276787162,0.007994295000057772,0.2789204772075099,0.3903870284806127
default,Fitting,starfit,373,216.3,69.3,0.13317306941432505,0.7049333846852136,-55.4,20.4,-3.6781887947313976,0.5202836102583009,0.3755394800781302,0.6258133862291632
fitted,Evaluation,gdrom,373,64,54,0.8101049339508095,0.8550825662185757,2.2,-0.8,0.5898367378234046,0.7081416273053392,0.6648784883240132,0.7390662830838541
fitted,Evaluation,h06,373,180.5,50,0.17830923132319831,0.8396467828644926,-15.1,-2.8,-2.2571635153119534,0.7501974834932312,0.19960910604803275,0.7529511556658557
fitted,Evaluation,natlake,373,141.6,68.3,0.5440142730458437,0.7701330389122669,-16.2,1.2,-1.0051249803733535,0.5327233850925319,0.6569066859675959,0.624803051395103
fitted,Evaluation,rulebasedloc200,373,177,57.6,0.404744341947064,0.8127927846059742,-19.4,0.4,-2.133721157981794,0.6683880378708229,0.4053944011843078,0.7381510565452872
fitted,Evaluation,sdp,373,91.2,73.3,0.6257455066184128,0.7362355202479973,-5.4,0.3,0.16808381407137252,0.4631056691718094,0.5877001212051456,0.5431931280881838
fitted,Evaluation,starfit,373,311,61.9,-0.7688550827501981,0.7896248973342689,-27.4,2.8,-8.673684060884636,0.61628814529299,0.1583754094424143,0.6382127329582518
fitted,Fitting,gdrom,373,85.6,59.5,0.6704342356783913,0.8248348147526116,-8,2.4,0.2678000796453882,0.6464303523598782,0.4682320139314632,0.6900383624441336
fitted,Fitting,h06,373,77.1,64,0.5846800765786713,0.7985435395942452,-2.6,2.5,0.4059282501045267,0.5903718091407704,0.4269240584713734,0.6499464796209096
fitted,Fitting,natlake,373,84.4,74.9,0.4956935399812794,0.7229886176410765,-1.4,0.9,0.28678898313486034,0.4382989181417659,0.3203964129022693,0.5832178272463038
fitted,Fitting,rulebasedloc200,373,87.5,66,0.6243608121632032,0.7254085317053289,-11.6,2.2,0.23439616305654276,0.564247180100099,0.43203691741672967,0.7101184291312731
fitted,Fitting,sdp,373,83.5,74.3,0.5434372104186947,0.7310431092865033,9.2,0.2,0.3024095407603843,0.44846433682433684,0.4028935453417423,0.5369135523291659
fitted,Fitting,starfit,373,194.1,66.6,0.08151312755127904,0.7541017728697084,-42,13.1,-2.767004324303484,0.5569092121026258,0.3283135436034432,0.6433594949364853
default,Evaluation,gdrom,374,355.1,249.8,-0.5875888333635879,-2.3103018298947147,-91.2,314,-11.615267808601644,-5.2432099029282675,0.051766936792116476,0.05759831867996276
default,Evaluation,h06,374,365.5,185.3,-0.6750029129259589,-1.688133607586003,-95,257.4,-12.36318580978414,-2.4335212411180116,0.06601347910857341,0.056079517374165624
default,Evaluation,natlake,374,164.7,106.4,0.45605359205119866,-0.06928497207182849,-40,5.1,-1.714792312440104,-0.13343528953018358,0.44042246649503514,0.006658533277570568
default,Evaluation,rulebasedloc200,374,72.5,95.4,0.7542953469832252,0.28790765233350935,-6.8,-1.3,0.47415792932754963,0.08878314946830956,0.6408707235446872,0.15049891602384294
default,Evaluation,sdp,374,159.3,102.7,0.42475226065160143,-4.1844187229211904e-4,-34.3,10.4,-1.5389034209686585,-0.05400838106787553,0.44504657806768366,0.028819101317367757
default,Evaluation,starfit,374,280.5,157,0.06883653649217603,-0.6166753732556254,-71.5,144.6,-6.86967513572168,-1.464322854810204,0.16766684462687836,0.11787054465633626
default,Fitting,gdrom,374,258.9,158.5,-0.2557477689543266,-0.47493154800837645,-69.5,126.2,-5.704924700060817,-1.5124248625171934,3.095929990065225e-4,0.07121407776056084
default,Fitting,h06,374,270.7,124.1,-0.4408714696523963,-0.3299022123606574,-75.2,101.4,-6.326870719167847,-0.5393601492266273,0.05242698750645623,0.053181210268699555
default,Fitting,natlake,374,147.5,90.2,-0.016157444696299317,0.3754805728181684,-20.1,1.2,-1.1759164156152693,0.18659811833977702,5.240751213471524e-5,0.22364475245683416
default,Fitting,rulebasedloc200,374,124.9,82.8,0.1447579257052416,0.5288504536234131,8.1,-0.8,-0.5607374212127061,0.3141937727893833,0.024484727475543363,0.3469121601927737
default,Fitting,sdp,374,185.8,85,-0.1408442627860802,0.4874188900721532,-15.2,1.9,-2.4530476652628104,0.27684867743460984,6.292161629329047e-4,0.31093105135997956
default,Fitting,starfit,374,226.2,100.2,-0.19078959702145704,0.21645097010120817,-51.8,49,-4.119349785920179,-0.004569137199601725,3.496547326289593e-4,0.19529868880568685
fitted,Evaluation,gdrom,374,358.9,237.7,-0.519299953920271,-2.21950907093865,-92.4,308,-11.886996679059154,-4.651668827400389,0.02086027783002966,0.06052464686539478
fitted,Evaluation,h06,374,75.1,107.1,0.7485567384864453,0.298653794102793,7.2,-2.4,0.4361410816702689,-0.14829154539550826,0.5803751602107676,0.10348499573944155
fitted,Evaluation,natlake,374,82.8,108.3,0.6804323835415783,0.22835749931210947,12.8,-5.1,0.31364622967250666,-0.17222754450735644,0.5477983355396758,0.07184246680497353
fitted,Evaluation,rulebasedloc200,374,92.8,102.7,0.7039385987962719,0.34241275587178155,-16.8,0.9,0.13889863937544866,-0.05413591549528651,0.5715109689000865,0.13757334861223594
fitted,Evaluation,sdp,374,71.8,103.3,0.7467614583445408,0.2936118118245865,4,-4.5,0.4841682977700018,-0.06760060226419573,0.5628513770103277,0.11335108762307025
fitted,Evaluation,starfit,374,306,453.1,-0.18023688689701545,-4.630109944419728,-74.5,483,-8.3668556993193,-19.532266506879363,0.008113260965799418,0.09315034518370799
fitted,Fitting,gdrom,374,250.9,138.8,-0.27665763954284617,-0.13026228953222518,-60,90.5,-5.295998239750619,-0.9281298893570058,6.886566825300864e-4,0.12031865446010209
fitted,Fitting,h06,374,121.9,81,0.1976342580697864,0.5794882454564156,19.7,-0.1,-0.4854300751603451,0.34432541331860034,0.07095416090105584,0.3843468096711001
fitted,Fitting,natlake,374,126.7,81.1,0.06455562001113246,0.5891785466869727,22.7,-2.4,-0.606397343966405,0.34142686650699683,0.031030237421468352,0.38812876793754003
fitted,Fitting,rulebasedloc200,374,123.4,83.6,0.09046199257664556,0.5354240358439348,-8.1,0.1,-0.5219258282892796,0.30084912737346536,0.013193777101974178,0.3427796412306431
fitted,Fitting,sdp,374,119.6,80.8,0.16244562288167164,0.5719200685208607,17.1,-1.7,-0.4313855018180779,0.34709013607447003,0.05336423966221201,0.38257351352941554
fitted,Fitting,starfit,374,248.6,238.1,-0.22049854457727025,-1.3486102341455455,-60.5,196.5,-5.180689109895692,-4.668639432248112,0.004488502794946814,0.11602254500851032
default,Evaluation,gdrom,384,114.5,101,0.19955566955436088,0.5193518398392667,25.5,5.4,-0.31058334586067815,-0.02118672885611117,0.2845927362123827,0.2788708842584817
default,Evaluation,h06,384,97.9,92.7,0.38919772839822453,0.5401008978006245,15.9,5.8,0.042258126909441085,0.13957128917842154,0.2792164594398731,0.2994495909254
default,Evaluation,natlake,384,86.8,84.2,0.4234460149580275,0.45774625919228284,-8.8,5.3,0.24685227310864466,0.29058947408836633,0.3201948063999951,0.31082092985806814
default,Evaluation,rulebasedloc200,384,85.9,93,0.4898567048739614,0.602174874265731,15,3.6,0.2614941144516221,0.13412470337012872,0.4644306357509021,0.396530953673432
default,Evaluation,sdp,384,100,95.1,0.39749684758983717,0.5495150404214815,23.1,4.5,-9.764394155025169e-4,0.09444816658460953,0.5110028842863048,0.3045078335838459
default,Evaluation,starfit,384,212.1,71.4,0.21029229671553118,0.6143990730752804,-63.8,10.1,-3.501763045780871,0.4894629499451293,0.2889980076942789,0.501696157209818
default,Fitting,gdrom,384,117.2,87.6,0.13610979488686525,0.636510208613211,32.1,-3.6,-0.37402351220374697,0.23328397428535574,0.26421021756760354,0.4169312571471917
default,Fitting,h06,384,101.3,81,0.4486324631307841,0.6699204612932042,23.5,-1.8,-0.025665336293336338,0.3443527145600822,0.3314917430965674,0.44949200941334366
default,Fitting,natlake,384,82.7,76.9,0.37615977163190173,0.588536477043986,-3.1,-2,0.31582900197040786,0.4080636974552444,0.32177571737200333,0.4251207493177893
default,Fitting,rulebasedloc200,384,74.7,76.3,0.6019114606475892,0.7094094610610869,18.6,-2.3,0.44169132143101797,0.4177916071390273,0.6598905724793981,0.5807777510216418
default,Fitting,sdp,384,103.2,85.2,0.3829371438345378,0.6444797511573622,28.5,-3.6,-0.06560358695704949,0.27313028823642493,0.4267755524450326,0.41910614684040065
default,Fitting,starfit,384,135.7,72.9,0.40299833973115307,0.7195482385147586,-38.8,6.9,-0.8429194378696381,0.46869561850415864,0.4684226301229881,0.5322670614415586
fitted,Evaluation,gdrom,384,61.2,78.5,0.7912085720689905,0.6791957085293829,-0.7,1.3,0.6253857825696414,0.3828529208014586,0.6432060854476914,0.4641180071158729
fitted,Evaluation,h06,384,78.5,75.5,0.5693460122956373,0.6258410425911727,-5.2,4,0.3828779726762286,0.429115231344551,0.4192658267127822,0.4528293253051985
fitted,Evaluation,natlake,384,80.9,83.8,0.5374533309265201,0.4774248105438429,-10.2,2,0.3450128900295737,0.2967832889009704,0.43927090457666407,0.3187636630131855
fitted,Evaluation,rulebasedloc200,384,95.6,92.3,0.5971478055521086,0.5963141514488731,-9,0.5,0.08498742419614458,0.14801452883532273,0.38299983692624207,0.36165462295469186
fitted,Evaluation,sdp,384,73.7,86.2,0.7338000955296506,0.5419553333220148,-6,0.2,0.45694757248855644,0.25720536715705977,0.5491916754599642,0.3272466459943714
fitted,Evaluation,starfit,384,196.6,75,0.2555580435183352,0.6498767971419106,-57.1,9.8,-2.8643511500535386,0.43791369860409757,0.27348230479034197,0.47738514347384964
fitted,Fitting,gdrom,384,57.1,67.5,0.8211079996236372,0.7780850933554725,-9.2,-1.8,0.6739462077588659,0.5449538280542134,0.7704981904769472,0.6204925074810292
fitted,Fitting,h06,384,69.9,72.6,0.547929894403057,0.7180880816894339,0.3,-1.7,0.5109004452122946,0.4729289831555744,0.516159395168403,0.5234764937746411
fitted,Fitting,natlake,384,82.6,77,0.37146058878088273,0.5928943791790942,-2.4,-2,0.31680934593420373,0.4064220644595411,0.3205280197376074,0.42550504319721083
fitted,Fitting,rulebasedloc200,384,68.5,73.6,0.6135742887114364,0.7248785466923922,12.8,-2.1,0.5301457188609835,0.45776700506586754,0.6391562740769046,0.6048655038120823
fitted,Fitting,sdp,384,56.4,70.9,0.6779244272739426,0.7160956744577878,3.7,-1.8,0.6813973639306544,0.4966103094952452,0.7025996719334398,0.5318846441324512
fitted,Fitting,starfit,384,128.5,72.4,0.46253948344336726,0.7379498089549498,-38.6,7.2,-0.6522537218446478,0.47527149194783,0.5156546757818874,0.5661413519424142
default,Evaluation,gdrom,386,17.3,62,0.9439489997795303,0.8088816944452949,-5.5,0.2,0.9701838890343949,0.6160765718703698,0.9791090608556929,0.6786869360966313
default,Evaluation,h06,386,67.1,68.2,0.679335342926696,0.687476788426215,-28.8,20.5,0.5497211816681242,0.5352054368480588,0.8290067021403971,0.6465792757196979
default,Evaluation,natlake,386,87.2,65.4,0.536200402904061,0.6990770267458666,-42.9,10.7,0.24022536628772317,0.5718687234598974,0.7722720765998106,0.5806570247137509
default,Evaluation,rulebasedloc200,386,13.1,56.1,0.971867281562385,0.8004148979976901,-1.6,0.1,0.9828658218953664,0.684931138855352,0.9844948038360732,0.7637751602096963
default,Evaluation,sdp,386,90.3,69.9,0.5259878408792731,0.5530446093715775,-45.9,29.1,0.18449036394070606,0.5117182532728175,0.8221059129735935,0.5255575817472782
default,Evaluation,starfit,386,44.3,64.9,0.7685073879230263,0.7598965610083801,-21.3,11.8,0.8036994313797403,0.578677034475968,0.9481639988520262,0.6574191476786696
default,Fitting,gdrom,386,17.1,72.5,0.93912462154166,0.7370162346932485,-5.1,4.4,0.9708754756021298,0.47471058608149497,0.9795725358864471,0.5493027679719252
default,Fitting,h06,386,59.5,83.5,0.7364786706923232,0.5843967467863762,-23.1,23.3,0.6462675016481954,0.30239213621878835,0.8201298492288731,0.42979437319225455
default,Fitting,natlake,386,88.9,88.7,0.47058421167195397,0.4838881250963707,-45.7,18.1,0.20968685507192608,0.21275015400960784,0.7784741013094308,0.2990838354789469
default,Fitting,rulebasedloc200,386,12.8,78.1,0.9588702758396509,0.7066143697885434,-3.5,3.4,0.9837308815030538,0.39031438101251104,0.9877132170390975,0.5128218787204993
default,Fitting,sdp,386,63,100.9,0.6689610348839845,0.18683352418359167,-31.6,38.6,0.6034060996031648,-0.019267849063667297,0.8877726909193584,0.123695506292667
default,Fitting,starfit,386,27.3,83.4,0.8529455443904678,0.6109378506617726,-12.4,19.8,0.9255539982003024,0.30470877733381196,0.9747872559529889,0.44452322451981235
fitted,Evaluation,gdrom,386,18,51,0.918290930931359,0.8581041206958947,-8.1,5.1,0.967430718168612,0.7399955238590363,0.9865548855751832,0.7541763024632919
fitted,Evaluation,h06,386,34.4,57.8,0.8530941125940112,0.8125443518434567,-12.2,0,0.8816868064835905,0.6660647472345124,0.9361877054723152,0.6786545808563262
fitted,Evaluation,natlake,386,16.8,56.2,0.9779916719282392,0.8010595476303655,-1.4,-0.9,0.9716815629217241,0.6844778441585629,0.972310471798014,0.7627720370582335
fitted,Evaluation,rulebasedloc200,386,11.7,54,0.9782808473546298,0.7994201027552245,1.9,-0.2,0.9862873313856982,0.7078329752671506,0.9875631575238798,0.7856254676069613
fitted,Evaluation,sdp,386,37.5,52,0.8189622762720631,0.8420237447565256,-17.7,7.4,0.8593259215227123,0.729038469590739,0.9527762282413289,0.7430982071331046
fitted,Evaluation,starfit,386,129.3,113.1,0.31181598717765246,-1.0362990659125124,-63.9,192.5,-0.6728612436838162,-0.2795643028843433,0.5565624741741719,0.1631471717531976
fitted,Fitting,gdrom,386,33.8,71.9,0.8316246666148879,0.7298681762781307,-15.8,10,0.8854055692024504,0.4832388851927484,0.9523033409061096,0.5641709588754239
fitted,Fitting,h06,386,23.7,78.9,0.9011293293986158,0.6526329932207477,-6.6,8.4,0.943815433867117,0.37809768358661433,0.9633940576120329,0.44848909548239113
fitted,Fitting,natlake,386,15.6,82.7,0.9651098794611417,0.6671048937642292,-1,-1.9,0.9755730140327401,0.31527031070839795,0.9761951872024135,0.4480312697177381
fitted,Fitting,rulebasedloc200,386,10.9,78.3,0.9841794270061834,0.707871602387873,-1.4,0.9,0.988180333384105,0.386894839679656,0.9888036533942068,0.5177834654864846
fitted,Fitting,sdp,386,29.1,82.8,0.8364157497847816,0.6727486937618743,10.8,-5.5,0.9150649841217557,0.31416616614982174,0.9558696409088884,0.48642234778457577
fitted,Fitting,starfit,386,147.2,149.6,0.0753092717757885,-1.5191199202245533,-76.3,241.2,-1.1661345543695187,-1.2382308754724742,0.3825446933485617,0.07746851523579354
default,Evaluation,gdrom,387,189,43.5,0.03935405891716459,0.8551822764943973,-48,0.8,-2.5719878836189287,0.8108243303331878,0.11681440996735,0.8109050585730111
default,Evaluation,h06,387,150.7,48,-0.31867652652206613,0.773024797719803,40.4,0.5,-1.272961541691505,0.7696798779478139,0.017894375030340942,0.7750588316759746
default,Evaluation,natlake,387,184.1,51.3,-0.34789469310932053,0.8404573134149996,62.5,0.4,-2.3920207710703085,0.737157735752185,1.5754925086551257e-4,0.7409410063385137
default,Evaluation,rulebasedloc200,387,206.1,49.2,-0.4179858169709634,0.8573036994089044,75.5,0.5,-3.250932259283446,0.7574348419631913,0.061546163259286246,0.7614531236350419
default,Evaluation,sdp,387,195.5,60,-0.5400243050103288,0.7702274242046275,56.4,0.4,-2.824565110798829,0.6400918305607655,0.1569051414615385,0.6460066539733228
default,Evaluation,starfit,387,125,43.9,0.37123819148321224,0.8635619403175663,-14.8,7.8,-0.5619857405313531,0.8071735216711158,0.31025245046153666,0.8376525316863418
default,Fitting,gdrom,387,134.9,51.1,0.28272524887040684,0.8429065422028794,-22.1,0.4,-0.8192251715459171,0.7390467322807601,0.16352529226538062,0.7430422729621657
default,Fitting,h06,387,139,53,-0.1445951356212909,0.7729542468085076,59.4,-0.1,-0.93357727297776,0.719423907449582,0.030138741875237834,0.7197262427540444
default,Fitting,natlake,387,181,55.8,-0.4161027194494731,0.809789451645019,95.5,-0.8,-2.276157692575531,0.688305847849187,0.024237330130564082,0.6941243081534838
default,Fitting,rulebasedloc200,387,172.1,56.3,-0.05174874734495383,0.8279240526920062,82.4,-1,-1.9627625142179728,0.6828409387242134,0.1204649802740218,0.6968639264415158
default,Fitting,sdp,387,182.4,61.7,-0.42187052174754025,0.7584462289819842,86.8,-0.8,-2.3277988143657864,0.6197088574503942,0.003865280371772605,0.6271137526121111
default,Fitting,starfit,387,103,52.3,0.529838055924059,0.8071578554949035,0.9,13.1,-0.061817695374204895,0.7268843984480281,0.33365459566264233,0.7812779206854703
fitted,Evaluation,gdrom,387,85.1,42,0.6548348379856715,0.9025922789274949,-4,-0.2,0.2750149632824541,0.8236160290555387,0.5099431028196041,0.8266990168620545
fitted,Evaluation,h06,387,115.9,45.5,0.11536634417828828,0.7757007553471785,-13,0.5,-0.34393014450545456,0.7927481700943505,0.031259785326305904,0.8015249522897319
fitted,Evaluation,natlake,387,104.5,44.1,0.16814086722641275,0.8479596646221562,-16.8,0.4,-0.09196667415487525,0.8051094882647263,0.11079126956715327,0.8052133832214304
fitted,Evaluation,rulebasedloc200,387,83.5,41,0.6791897126037529,0.9155036324117227,-10.9,0.2,0.30334270425230847,0.8319783073834706,0.538511805696034,0.8423051014132291
fitted,Evaluation,sdp,387,121.2,49.6,0.14354121631566674,0.8034724384784234,19.4,-0.1,-0.468184923877794,0.75349188793120625,0.042080288138711994,0.753684918755557
fitted,Evaluation,starfit,387,159.9,43.5,0.16623082959802882,0.8730151363980142,-29.9,8.5,-1.5566070422661964,0.8104140378317362,0.15700329066368487,0.8230329697973467
fitted,Fitting,gdrom,387,94.5,50.4,0.5621808159977458,0.873291192935819,7.3,-0.3,0.10636983939900624,0.7455702625282736,0.3235867765068496,0.7628406457701429
fitted,Fitting,h06,387,95,49.8,0.2595344674430825,0.778948699638216,0.3,0,0.09774228495043036,0.7517683688402601,0.14426029618399047,0.7538615945880462
fitted,Fitting,natlake,387,88.9,50,0.21712128483834592,0.8171040034135039,0.6,-0.1,0.20947100265207497,0.7499102669517476,0.2101207382695185,0.7500018809314954
fitted,Fitting,rulebasedloc200,387,72.7,43.5,0.7289300843888404,0.905908218854378,-9,-0.1,0.4712601094859171,0.8110128182442038,0.5540238576419326,0.8222101927600435
fitted,Fitting,sdp,387,111.4,50.7,0.27083653648103123,0.8099742864368598,43.1,-0.5,-0.24111828345123354,0.7428610935017885,0.2522029137946367,0.7429437295694489
fitted,Fitting,starfit,387,121.3,51.7,0.38915719505300594,0.8005193918607947,-15,15.8,-0.4726274109401345,0.7330293038448352,0.2382050093506564,0.7712648466227171
default,Evaluation,gdrom,391,60.7,31.6,0.7223861556932147,0.9358644435585532,22.8,0.1,0.6316620815531405,0.9003504157351313,0.7852070005593499,0.9005028694421184
default,Evaluation,h06,391,140.9,45.2,-0.03399935226628026,0.8822523527091153,62.6,0,-0.9860754432882475,0.7960615392443475,0.1686717335792658,0.799085697648518
default,Evaluation,natlake,391,147.2,37.7,0.0903153757092372,0.9195210991741932,78,0.2,-1.1680221049161323,0.8581833213153294,0.7000968569285463,0.8706356991932906
default,Evaluation,rulebasedloc200,391,188.1,40.3,-0.2629567669112429,0.8930664033538304,97.9,0.1,-2.5376341176545543,0.8377490142330103,0.409659472292511,0.8605759054653305
default,Evaluation,sdp,391,174.2,48.7,-0.13180930532291857,0.882159700285921,85.6,0.2,-2.033871388781919,0.762549608423936,0.1564438505263098,0.7796341938309629
default,Evaluation,starfit,391,171.2,56.8,-0.07004815570368472,0.7233341887472904,-65.8,21,-1.9316707767347063,0.6767384394438811,0.024452633203819844,0.7895462119916972
default,Fitting,gdrom,391,76.9,39.8,0.6295543026860364,0.9176760364528684,22.2,-0.2,0.4092011340447056,0.8412053215151911,0.548604905158436,0.845306916091018
default,Fitting,h06,391,144,46.1,-0.033617579047476864,0.8868237229212315,67.1,0.1,-1.0727732230064468,0.787337777319577,0.1250576310235528,0.7936164300373459
default,Fitting,natlake,391,159.3,43.8,-0.014864324769016335,0.901856553029295,88.8,-0.7,-1.5368464980993788,0.8082326370066839,0.5008821012523903,0.8238903943534581
default,Fitting,rulebasedloc200,391,171.9,49.8,-0.002332042217330521,0.8626210205767345,73.1,-0.9,-1.9555584492549234,0.752033586408008,0.11281306767630908,0.7886326394345684
default,Fitting,sdp,391,181.6,49.3,-0.1991171642365448,0.8789649202999473,96,-1,-2.299356514045582,0.7568231522814449,0.1397258942286483,0.7741504250228842
default,Fitting,starfit,391,163.6,59,-0.013074994449346233,0.7065340926783966,-49.7,22.5,-1.6770652011515947,0.6515543394371381,0.01749489241650415,0.7798372972974452
fitted,Evaluation,gdrom,391,52.5,32.8,0.8491305838630292,0.9413284882395666,2,-0,0.7243116504861199,0.8922911867327824,0.7351057911633391,0.8934328971317446
fitted,Evaluation,h06,391,100.4,44.8,0.29445562480113385,0.8880370201027041,-2.3,-0.1,-0.007590197085256989,0.7988733253700433,0.1254565927469027,0.8027918605852746
fitted,Evaluation,natlake,391,54.4,36.5,0.7057959879241589,0.9321416577586759,-4.5,0,0.7043988397425464,0.8665911116711623,0.7197402497559613,0.8735890789777286
fitted,Evaluation,rulebasedloc200,391,76.3,39.5,0.6005264346525132,0.900865702335689,2,-0.2,0.4178569436957271,0.8440857273820203,0.43607034806028117,0.8637372469621518
fitted,Evaluation,sdp,391,111.9,42.8,0.37736970033553674,0.9055314775013342,48.3,-0.6,-0.2524079567986033,0.8170747356237403,0.44948322288008363,0.8229704922503887
fitted,Evaluation,starfit,391,150.6,43.7,0.08316767453318874,0.8573071544254544,-54,7.6,-1.2682495819327495,0.8088410678483822,0.06788340204263497,0.8443094825368748
fitted,Fitting,gdrom,391,58.8,37.1,0.8241151567115634,0.9298483854296238,3.1,-0.1,0.6542750870119161,0.8619909459614002,0.6838883226451807,0.8656831082161774
fitted,Fitting,h06,391,101.6,45.4,0.3277385960514979,0.8922146796873114,4.2,0.4,-0.03159546250563272,0.7935095532889234,0.13597959281292554,0.8004041703088011
fitted,Fitting,natlake,391,64.3,36.9,0.6523733491935266,0.9319639105251678,2.4,-0.1,0.5861223193754994,0.8636180085419348,0.5881474276981286,0.868901211460408
fitted,Fitting,rulebasedloc200,391,79.2,44.1,0.602112929350849,0.884443923884037,9.1,-0.4,0.37244345901200393,0.8052763568727194,0.42514871094127304,0.8317973994483563
fitted,Fitting,sdp,391,115.9,39.8,0.36225709360427216,0.918565640733886,51.8,-0.6,-0.34428052218306493,0.8415293918380534,0.4115801258106451,0.8460779136514136
fitted,Fitting,starfit,391,137.3,44.7,0.19487205282905917,0.843704334442754,-37.3,10.1,-0.8865611216712432,0.8003956273772224,0.08419497007256391,0.8405714414472941
default,Evaluation,gdrom,393,59.5,64.2,0.7948899304313277,0.7988366728401428,5.6,-0.1,0.6456974869667118,0.5883485479033757,0.777174435704996,0.64451087787438055
default,Evaluation,h06,393,128.9,94.8,-0.0049218533279273835,0.5775368579130126,7.4,-2.8,-0.6630006064465479,0.10191611170598702,0.7920495555770759,0.34234897061204655
default,Evaluation,natlake,393,121.3,80.5,0.662021886769006,0.5821116974015674,-14.4,0.8,-0.47287574972786994,0.3511875730040437,0.5917810254043979,0.38910006958650867
default,Evaluation,rulebasedloc200,393,231,96.9,-0.8085425562529471,0.5707197537151772,-6,-6.3,-4.33747694446508,0.060465988688235495,0.395270121916769,0.3607988966888527
default,Evaluation,sdp,393,130.4,104.4,0.12983443575839437,0.4746917607431457,7.1,-2.8,-0.7018162518963587,-0.09054235105977759,0.621012388750523,0.22748290190182893
default,Evaluation,starfit,393,494.6,88.6,-0.26502035286680914,0.4322190826658926,-72.8,23.9,-23.4650273900194,0.21496938579765945,0.4904803034612382,0.31370617020207753
default,Fitting,gdrom,393,67.7,51.7,0.6779432623170032,0.8567916655982069,8.6,-0.3,0.5416467653579948,0.7325157925672797,0.6787016654333665,0.7713840483880096
default,Fitting,h06,393,105.1,85.9,0.44952540188746404,0.6482484554710237,13.2,-0.3,-0.10414682237065964,0.26267051711942224,0.6719823324844569,0.500748369574826
default,Fitting,natlake,393,74,64.1,0.7431827638216528,0.7785791680840669,-8.9,1.2,0.45268477189375145,0.5890473595448782,0.6069955964245616,0.6160940411645761
default,Fitting,rulebasedloc200,393,143.2,84.9,0.030034240450994232,0.581400731330671,15.7,2.5,-1.0504606534082361,0.27874320784647155,0.6566074245876921,0.6099816899656662
